run_id,seed,parameter,indeks,manual,autograd,numerik,rel_err
gradcheck,4,W1,"(0, 0)",-0.3034327200849738,-0.3034327200849738,-0.3034327201500986,1.0731340117301498e-10
gradcheck,4,W1,"(0, 1)",0.1517163600424869,0.1517163600424869,0.15171636005284483,3.413585959765478e-11
gradcheck,4,W1,"(1, 0)",0.1517163600424869,0.1517163600424869,0.15171636005284483,3.413585959765478e-11
gradcheck,4,W1,"(1, 1)",-0.07585818002124345,-0.07585818002124345,-0.07585818000421796,1.1221922358447185e-10
gradcheck,4,b1,"(0,)",-0.1517163600424869,-0.1517163600424869,-0.15171636005284483,3.413585959765478e-11
gradcheck,4,b1,"(1,)",0.07585818002124345,0.07585818002124345,0.07585818000421796,1.1221922358447185e-10
gradcheck,4,W2,"(0,)",-0.11378727003186517,-0.11378727003186517,-0.11378727005073584,8.292082633425794e-11
gradcheck,4,W2,"(1,)",-0.07585818002124345,-0.07585818002124345,-0.07585818000421796,1.1221922358447185e-10
gradcheck,4,b2,(),-0.07585818002124345,-0.07585818002124345,-0.07585818000421796,1.1221922358447185e-10
